skill_url,skill_name,skill_description,prerequisite_name
http://data.europa.eu/esco/skill/f608229b-2d32-40bd-b955-a40054b5adcc,pack stone products,"Use lifting equipment to lower the heavy pieces into boxes and guide them by hand to make sure they take the right place. Wrap the pieces in a protective material. When all the pieces are in the box, secure them with separating material such as cardboard to prevent them from moving and from sliding against each other during transportation.",['types of stone for working']
http://data.europa.eu/esco/skill/f60c9e52-95fc-4ca1-a73c-18a491153b63,make strategic business decisions,"Analyse business information and consult directors for decision making purposes in a varied array of aspects affecting the prospect, productivity and sustainable operation of a company. Consider the options and alternatives to a challenge and make sound rational decisions based on analysis and experience.","['business strategy concepts', 'decision support systems']"
http://data.europa.eu/esco/skill/f60f9710-7ed8-4deb-ac33-aeccb295bfe3,provide non-surgical treatment in cosmetic procedures,Administer treatment such as subcutaneous injections and perform skin peeling and dermabrasion to enhance the aspect of the skin.,['cosmetic skin treatment']
http://data.europa.eu/esco/skill/f61da4ef-5615-466c-908f-37851e615c96,polish dental prostheses,"Use finishing burrs and grinding equipment to grind, smooth, and polish dental prostheses.",['dental anatomy']
http://data.europa.eu/esco/skill/f61ee35f-aad6-44eb-b33c-b6b86e072818,maintain vessel safety and emergency equipment,"Maintain and inspect all safety and emergency equipment such as life jackets, inflatable life rafts, flares, EPIRB, first-aid kits, AED, skiff emergency packs, emergency flashlights, and hand-held radios. Ensure that safety equipment is organised, available for emergency use, and re-stocked as necessary. Record inspection of the equipment in appropriate logbooks.",['vessel safety equipment']
http://data.europa.eu/esco/skill/f632251a-4078-4546-b19f-7ef528d08325,use IT tools,"Application of computers, computer networks and other information technologies and equipment to storing, retrieving, transmitting and manipulating data, in the context of a business or enterprise.","['network management system tools', 'data extraction, transformation and loading tools']"
http://data.europa.eu/esco/skill/f6643a4f-05c7-430f-b13a-14e403169e3c,give feedback on changing circumstances,Respond appropriately to changing circumstances in an activity session.,['outdoor activities']
http://data.europa.eu/esco/skill/f66b2fc3-2952-41e5-89bf-a9157ea29420,ensure compliance with environmental legislation in food production,Make sure to comply with environmental legislation in food production. Understand the legislation related to environmental matters in food manufacturing and apply it in practice.,"['environmental legislation', 'food homogenisation']"
http://data.europa.eu/esco/skill/f66cbeb5-2a8e-47f7-b866-11c13d88f449,measure fruits or vegetables,"Measure fruits or vegetables, using gauges or weight.",['fruit and vegetable products']
http://data.europa.eu/esco/skill/f672b7a0-698e-45f1-a102-51adeaf89200,develop efficiency plans for logistics operations,Elaborate and implement plans in order to increase efficiency and reduce waste during logistics operations.,['logistics']
http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535,use microsoft office,"Use the standard programs contained in Microsoft Office. Create a document and do basic formatting, insert page breaks, create headers or footers, and insert graphics, create automatically generated tables of contents and merge form letters from a database of addresses. Create auto-calculating spreadsheets, create images, and sort and filter data tables.","['Microsoft Access', 'office software']"
http://data.europa.eu/esco/skill/f6868852-9bf6-4899-a5d6-5f9532fb877d,design component interfaces,Use methods and tools to design and program interfaces of software and system components.,"['interfacing techniques', 'software components libraries']"
http://data.europa.eu/esco/skill/f695332a-245a-4c6a-9eee-ed202928f99e,transcribe dialogues,Transcribe dialogues accurately and quickly.,['transcription methods']
http://data.europa.eu/esco/skill/f6c12779-bd4c-4908-a766-dd0db556c63b,deal with aggressive behaviour,"Respond promptly to adverse behaviour in a professional manner by taking appropriate and legal action to prevent further aggressiveness, such as verbal warning, lawful removal from the premises or apprehension of the person involved. Report details of adverse behaviour in line with the organisation’s procedures.",['behavioural disorders']
http://data.europa.eu/esco/skill/f6c64677-77b4-4aa0-be98-162965475787,assist forest survey crew,Hold measuring tape and survey rods. Carry and stakes and set them. Clear vegetation from sighting line. Assist forest survey crew in related tasks.,['forest conservation']
http://data.europa.eu/esco/skill/f6d294f4-db62-4fc5-a7b8-778e5071c112,carry out forum moderation,"Supervise communication activity on a web forum and other discussion platforms by assessing if the content adheres to forum regulations, enforcing rules of conduct, and ensuring the forum remains free of illegal material and conflict.",['online moderation techniques']
http://data.europa.eu/esco/skill/f6e32a5b-bd38-4dd2-87e5-24d56152bcc6,apply through-hole technology manually,Use through-hole technology (THT) to attach the leads of larger electronic components through the corresponding holes in printed circuit boards. Apply this technique manually.,['through-hole technology']
http://data.europa.eu/esco/skill/f6f66b89-248b-438c-a3ce-196edcb3397c,manage air navigation services,Manage air navigation services; oversee financial planning and follow evolutions in aviation technology.,"['procedures associated with different air navigation areas', 'air traffic management']"
http://data.europa.eu/esco/skill/f6fcc895-3dfc-4b00-bb83-348e3c9c72e1,interpret data in food manufacturing,"Interpret data from different sources, like market data, scientific papers, and customers requirements in order to research development and innovation in food sector.","['food homogenisation', 'processes of foods and beverages manufacturing']"
http://data.europa.eu/esco/skill/f70b5f39-b8b6-407b-8c08-64fd65db79e9,handle financial disputes,"Handle disputes between individuals or organisations, either public or corporate, which deal with financial matters, accounts, and taxation.","['financial management', 'financial markets', 'financial jurisdiction']"
http://data.europa.eu/esco/skill/f70ec772-f4bd-43d7-9323-fbbac2357237,train animals and individuals to work together,"Train animals and individuals to work together, including the match between individuals and animals, the design of integrated training programmes for people and animals, implementation of integrated training programmes, evaluation of integrated training programmes for people and animals against agreed outcomes and evaluating the compatibility between individuals and animals in relation to physical characteristics.",['animal training']
http://data.europa.eu/esco/skill/f7373df6-e5c5-4390-aa67-a48bddc5c1e6,build a strategic marketing plan for destination management,"Create a framework and general direction for marketing activities surrounding a tourist destination. This includes market research, brand development, advertising and promotion, distribution and sales.",['marketing management']
http://data.europa.eu/esco/skill/f74c755e-6fbb-414f-b96c-5aa56dcc9059,apply footwear finishing techniques,"Apply various chemical and mechanical finishing procedures to footwear by performing manual or machine operations, with or without chemicals, such as heel and sole roughing, dying, bottom polishing, cold or hot wax burnishing, cleaning, removing tacks, inserting socks, hot air treeing for removing wrinkles, and cream, spray or antique dressing. Work both manually and use the equipment and machines, and adjust working parameters.",['footwear finishing techniques']
http://data.europa.eu/esco/skill/f7582089-04a6-4de8-92e1-b11d79769ab7,ensure safety in international aviation,Communicate with national and international agencies to ensure maximum efficiency and safety in the field of aviation.,['procedures associated with different air navigation areas']
http://data.europa.eu/esco/skill/f760d2c9-e7ef-4439-8644-d4ecc4a3884e,model mineral deposits,"Geologically model mineral deposits in order to determine their location, their aspect and their economic potential.","['minerals laws', 'minerals prices']"
http://data.europa.eu/esco/skill/f78877d1-99f3-4649-addc-2d09c9183a1e,advise on learning methods,"Provide advice to help students study in a way that suits them best, propose different techniques such as using visual highlighting or speaking out loud, and help them draw up summaries and create learning schedules.","['e-learning', 'learning difficulties', 'learning technologies']"
http://data.europa.eu/esco/skill/f78d5c04-a440-4068-90c2-fab03409a911,manage government policy implementation,Manage the operations of the implementation of new government policies or changes in existing policies on a national or regional level as well as the staff involved in the implementation procedure..,"['government policy implementation', 'government policy']"
